time_index,frame_number,left_shoulder_angle,right_shoulder_angle,left_elbow_angle,right_elbow_angle
2.533333333333333,76,48.038205190767755,52.70421307204151,158.121534462728,154.83875503029162
2.566666666666667,77,47.67318539911132,53.47767624761962,158.36126163325662,154.0877791735778
2.6,78,46.08746460487334,53.23173386090955,158.87749454399804,153.96955075076102
2.6333333333333333,79,45.71787241255157,52.93091551602313,158.63275422494002,154.36495667318138
2.6666666666666665,80,45.112889389048135,52.78721221752351,159.48977368780197,154.68928664590092
2.7,81,44.43580055473575,52.73077948883405,159.41379324548925,155.25507539741955
2.7333333333333334,82,44.94970675395194,52.72165865505801,159.19331337587383,155.21199980406945
2.7666666666666666,83,45.60631671630626,52.91501519334427,158.66285427920548,155.23401867652902
2.8,84,45.767280369843334,52.982223409683485,158.47874402665389,155.70471680655248
2.8333333333333335,85,47.54686800278806,53.09292357160652,156.55142356479357,156.03075217307804
2.8666666666666667,86,49.738134210156566,53.29590299081927,154.245265282781,156.33915693784255
2.9,87,51.58798291578545,53.46734530717502,152.95912844970954,155.803756912955
2.933333333333333,88,51.175925585920254,53.14927848144046,153.37498412395774,155.99819661434657
2.966666666666667,89,50.91158150831837,52.90024679331648,153.64747746570796,155.62592974696494
3.0,90,50.926712772578554,52.81728368225905,153.58849924849838,155.03613766088029
3.033333333333333,91,50.597812511099505,52.75185933116266,153.9965009001731,154.60775433787003
3.066666666666667,92,46.08305145288051,50.80497190321303,157.6063844499348,155.5392862692733
3.1,93,44.4033229208531,48.81277847778899,159.97582135047517,156.16286271976273
3.1333333333333333,94,45.38111941583324,48.33983750244586,158.84106433739177,156.51593505527313
3.1666666666666665,95,45.64353951191016,47.67153160605375,158.51121323808786,158.8338493174352
3.2,96,46.215939309393015,47.62374644718913,157.7220166217638,159.4537882566626
3.2333333333333334,97,48.28183365749059,51.053680099742934,156.96643718231132,159.32842541265714
3.2666666666666666,98,49.478840914091734,50.91439509568898,157.02130052051504,159.07185094342515
3.3,99,49.88108155252839,51.610643329954804,156.5806227773859,158.03147809708148
3.3333333333333335,100,52.07006135069436,55.15667660328698,156.45816286594297,155.80120527061533
3.3666666666666667,101,53.49025212501346,58.270413927455664,154.44698841555618,153.1169179140984
3.4,102,53.66533454572126,58.3798027320973,153.83650474142044,152.64273456242023
3.433333333333333,103,53.711759260511144,59.43482861690727,153.62351318462237,152.45157311106328
3.466666666666667,104,53.528085358355554,58.80458490934945,153.29458128095658,152.9289046966671
3.5,105,53.25269754305607,57.8193698197362,152.50778435017094,152.4649626067045
3.533333333333333,106,52.979485824387055,56.06996449459871,152.16558992877378,152.7366264190555
3.566666666666667,107,52.886058788776744,55.066888383923036,151.72258401994227,153.05993997118293
3.6,108,53.04577638129099,54.25657725267005,151.41987939238797,153.0374805453785
3.6333333333333333,109,53.30042496669189,53.99726887712473,151.23255275455986,153.58908007661174
3.6666666666666665,110,53.792538579034506,53.904923663769694,151.13071969264678,153.97930492250563
3.7,111,53.74939142213037,53.945998220905096,151.13055454758504,154.3084209381852
3.7333333333333334,112,53.73046758468064,54.01710032848098,151.36641379132058,154.58556868571839
3.7666666666666666,113,54.03992239435044,53.763955280657235,151.59542827248688,154.6754086854323
3.8,114,55.56487666543497,54.514339526351314,151.8247778567391,153.62358730804405
3.8333333333333335,115,58.09012358044659,57.85730071948167,151.43196291385297,151.49924710598935
3.8666666666666667,116,57.97665066532786,57.90257715293845,151.68008544008273,151.79930035665592
3.9,117,57.807633446766225,59.97026286708264,151.71784111270955,150.5239831961755
3.933333333333333,118,59.63516334349923,62.846470467565666,150.47238866054602,148.03834304097887
3.966666666666667,119,61.07583881124619,65.09590340831012,150.6688444552782,147.3505587546753
4.0,120,63.01061847535177,68.89740195025382,150.7893658454226,146.9911062441762
4.033333333333333,121,62.66797354267165,71.42174521564837,151.09250724937087,146.0329220485453
4.066666666666666,122,60.992177987383776,69.85297074442843,150.84604840471798,146.54089856892082
4.1,123,60.33283442891787,69.20497343667904,150.93887166039792,147.39195331836584
4.133333333333334,124,59.917696110493054,68.73466374533668,151.55509778513684,147.56040542296898
4.166666666666667,125,59.211656236485474,67.76645435472149,152.0998716125472,147.8267124192288
4.2,126,58.473581916065406,68.11238159352266,152.49069289414103,149.1360190947064
4.233333333333333,127,58.545759814045184,70.15913483663927,153.0256608364036,151.10503439468303
4.266666666666667,128,58.83142881340589,70.0335352809928,154.51372749690225,152.3439347339573
4.3,129,58.51757415988086,68.27479588217275,156.50208391681969,153.21384557368893
4.333333333333333,130,57.280940693818664,66.24171208842034,157.22947978540154,154.11569528235475
4.366666666666666,131,54.303625634633384,64.87544192206316,157.00016458473542,155.2574436679382
4.4,132,54.08131404450157,63.78249161783915,155.01602725914682,154.8870688910532
4.433333333333334,133,55.25414922865268,61.6157209160849,157.02944549503695,154.94177804881656
4.466666666666667,134,54.864144637788876,61.88071387263338,154.46082337221773,151.79959935812192
4.5,135,57.56019940850013,60.03726171177795,154.16861987013635,149.49376465562318
4.533333333333333,136,58.675368889033,59.029667449612624,153.03775073307887,151.688578155445
4.566666666666666,137,53.96014823160793,56.657382112475794,152.28440081881482,150.59382859316426
4.6,138,53.85210758666604,58.40297679650798,149.1106960520368,143.74225798284988
4.633333333333334,139,53.72870292359791,59.49922778238529,149.54273551787966,143.33758420908984
4.666666666666667,140,52.80731058034863,59.00571923558507,149.81588449744692,143.91245345688924
4.7,141,51.784330538560575,56.58164203985118,149.75441993902172,143.79468982209303
4.733333333333333,142,51.80246903693405,53.69016436963785,148.04084447771652,144.54279941051348
4.766666666666667,143,51.14332143193633,52.84449973275849,140.35566510082455,142.42628777009668
4.8,144,51.537464634498804,51.62951889987409,139.68913717394437,139.60757517575004
4.833333333333333,145,48.27131236488642,47.72655175230277,140.7832859004449,143.2527361740043
4.866666666666666,146,47.67409924721752,44.95719537782011,141.57288985995177,143.8333453137455
4.9,147,49.31741525249965,44.914986660892474,141.52825727823296,144.6382290903905
4.933333333333334,148,49.040387378550825,44.69746120267849,144.0333786915512,145.5021192921484
4.966666666666667,149,48.72353476900828,45.02099728149138,145.0249420181372,146.73746010766928
5.0,150,48.70225935887594,44.56294299662258,145.91168869975874,147.49550795189785
5.033333333333333,151,48.752656142248206,45.51565860885578,145.92512866290357,147.396078370358
5.066666666666666,152,49.80485602601774,47.20735428271294,145.88351271530726,148.1629577018912
5.1,153,49.615218612786734,48.20559182271624,145.525708350356,148.40297479257356
5.133333333333334,154,49.44163623712462,49.66421041111847,145.32665297932968,148.40825348305466
5.166666666666667,155,49.51966456927706,50.47348856301391,144.5609206054208,148.14584829100383
5.2,156,49.62770436410647,50.96175121427865,144.62252155237795,148.2211441449357
5.233333333333333,157,50.138223477477304,51.677712491979996,144.33486735228257,147.24284917923782
5.266666666666667,158,49.31706053151702,51.74159340344725,144.95455338544505,145.95048381379587
5.3,159,50.05398149218698,52.79742761168739,145.84689901627075,145.98466397892054
5.333333333333333,160,50.20825199000789,53.592487659296026,146.51263558078946,146.25148551720213
5.366666666666666,161,50.262597823175085,55.16122155052764,147.08198522006057,145.7929472929967
5.4,162,50.45029471715512,55.68786994593363,147.54939103613577,145.9632717400826
5.433333333333334,163,50.46078451319246,55.77729108905859,147.6441807893414,145.52277629758103
5.466666666666667,164,50.679027971993555,55.94730152262816,148.63606162382933,145.32483692632465
5.5,165,50.59709288386919,55.639907041856006,149.7247192344616,145.2095014148087
5.533333333333333,166,50.60221430948296,56.081328006077534,151.6420462212057,144.20691819155655
5.566666666666666,167,50.45048743757623,55.599616919941965,151.69942839457312,143.65985473317133
5.6,168,50.383984692823155,55.193810064191595,151.92782471235762,142.57377902199525
5.633333333333334,169,50.252547755919004,54.89916102597113,152.34714625557677,142.3037419737029
5.666666666666667,170,52.076035019720656,55.67128151004665,151.4573494199225,142.87794751582607
5.7,171,53.94708639802191,57.10794447450677,150.67185509085775,143.1428180811538
5.733333333333333,172,56.70973599072767,59.19510694963785,150.49240937850692,142.69373632739226
5.766666666666667,173,58.25095970329373,60.71548925064584,150.2736439299659,141.78806882028906
5.8,174,58.1806365429648,59.80387568913386,148.80539148786139,141.11164526508705
5.833333333333333,175,53.43356035532964,57.17557645917638,149.00710699359334,142.48119411519895
5.866666666666666,176,50.91940263089565,55.689190553952024,148.3745033086771,143.16836913149018
5.9,177,49.84993246380824,54.61207169933435,147.96119392540007,143.45002108166415
5.933333333333334,178,49.00293126403229,53.47988638262502,147.20995194719137,143.49740350129653
5.966666666666667,179,48.86292774436281,53.12884683649846,146.9473477580773,143.40769797217985
6.0,180,48.983413160991816,53.090055536541215,147.13088724858636,143.30192296494985
6.033333333333333,181,48.61464581674641,52.92146878370592,147.12178588166506,143.58271775586783
6.066666666666666,182,48.07472022029196,52.47744345510124,147.3891469168371,145.13377984446774
6.1,183,48.440991841593785,52.86988779063209,146.9590940711967,145.57242417595978
6.133333333333334,184,48.41232833277191,53.09830582528113,147.0633311938342,146.0389405500748
6.166666666666667,185,49.818946056068555,53.42329114021872,146.5508622935009,146.6976564392794
6.2,186,49.679799146736606,53.311797705850914,146.78981231382835,146.9814371730065
6.233333333333333,187,49.57071887727906,53.43487143137395,147.32860449652813,147.1583558076831
6.266666666666667,188,49.51127060394354,53.48392800312344,147.22847748753784,147.50853112894396
6.3,189,49.3934107275641,53.47677245612078,147.3083163527017,147.73445343095008
6.333333333333333,190,49.811934043654425,53.840225570603685,147.3100789000377,147.75935229852985
6.366666666666666,191,51.80583232158749,54.45226081836629,146.79464142863492,147.82117892267775
6.4,192,51.84074485918487,54.40169665482616,145.432129031018,147.2348627965452
6.433333333333334,193,51.264651914940714,54.383355661259166,145.50089659411773,147.23853088611406
6.466666666666667,194,50.510545101582906,54.514851846385845,146.0953692279681,147.69180348627899
6.5,195,50.032977871232205,55.1254663435754,147.2606415747554,147.96629623505376
6.533333333333333,196,50.19909978952917,55.73915433883068,147.21476492212466,147.94422165562216
6.566666666666666,197,49.608177908699304,55.929727025240815,147.7611157727557,148.3254054687305
6.6,198,49.04611986499481,55.037147852323315,147.89802181541904,148.870816649312
6.633333333333334,199,47.82048406842318,53.4919522881317,148.61223352627343,150.6401063645258
6.666666666666667,200,47.11241063766245,52.66042144132949,148.85679819443706,151.39785245576866
6.7,201,46.76772168453103,51.17410737913203,149.6857247182677,151.38860600185563
6.733333333333333,202,46.48114963207988,50.30486489930636,150.18392983673533,151.5466287527706
6.766666666666667,203,46.140371364156145,49.69055110795976,150.21685523392276,151.54049562000944
6.8,204,45.868643322540194,48.93546525142248,150.0046645684622,152.06442204443405
6.833333333333333,205,45.755894513393805,48.568657249534205,149.84544754219974,152.21637538707603
6.866666666666666,206,46.034319957826334,48.2089185475007,149.7628475634555,152.39276676561138
6.9,207,47.2190106337111,49.022010641232626,149.55838637573382,151.61827549349633
6.933333333333334,208,47.45460514207722,49.33593080471673,149.94742998944852,151.34698490233254
6.966666666666667,209,47.32004207697926,48.837376041137944,149.9918195483327,150.75677758428833
7.0,210,47.21466713866068,48.607422128042444,150.0454044370764,150.19783322477682
7.033333333333333,211,46.759070614517306,48.47469628765096,150.48049708706958,150.44331276416537
7.066666666666666,212,46.42901013458179,48.35884293213596,150.71478069041783,150.75945604078586
7.1,213,45.830646169295854,48.24712284896404,150.92795852003061,150.76345332710056
7.133333333333334,214,45.1437017428117,48.080629737865436,150.89875503349265,150.73170347145944
7.166666666666667,215,45.78129557216232,48.27380937206402,150.32519821221916,150.90606757243935
7.2,216,45.038545038137904,47.31668317852052,150.07934813775861,151.06741316689784
7.233333333333333,217,44.774857812481464,46.79577722226747,150.01946539126138,151.5384619714448
7.266666666666667,218,45.84856117541195,47.171183981699144,150.2755567989401,151.59919626939487
7.3,219,46.71978014835816,46.69654395589922,148.8429999812033,151.3421625286314
7.333333333333333,220,48.005068644956204,47.362207617726234,148.55575931597772,150.399571560089
7.366666666666666,221,48.36410124019614,47.45336160358113,148.50294176722895,150.25706941391158
7.4,222,47.29782315368496,46.89185195042716,149.9117806055788,150.23169873457508
7.433333333333334,223,47.499726631550885,47.90345981633517,150.0351758245519,150.7365250323671
7.466666666666667,224,47.19318882805464,48.766741556209276,149.71215849061764,149.97384413298994
7.5,225,47.36530289328788,48.555160382476444,149.76976884724488,150.24764805570973
7.533333333333333,226,47.37916466175126,48.48478226229517,149.81097794196546,150.68683482633625
7.566666666666666,227,47.15708420143415,49.29009057090067,149.27705354683667,151.08261226430227
7.6,228,46.24914423155452,50.44820713466502,149.62640967849256,152.51775651265447
7.633333333333334,229,46.731688837373916,50.38590232620635,149.3328901856351,153.39267833325414
7.666666666666667,230,46.22326016989611,49.920301433054505,149.16949325274473,153.86580561117938
7.7,231,46.55056158841725,50.40441420478044,149.30919082012585,154.17344591813472
7.733333333333333,232,47.22246199218778,50.48896041922416,149.23601685147665,153.93749764829028
7.766666666666667,233,47.23750808541429,50.33479005575202,149.00312996488125,153.8132757425825
7.8,234,47.23372915174497,50.078307888617566,148.96609794340125,153.44607437323052
7.833333333333333,235,45.513993042811386,49.234175036662585,148.8155065469702,154.83276868288374
7.866666666666666,236,44.01387134630349,50.021856898068684,147.25186793338725,153.33556800394686
7.9,237,43.21956632474627,46.559776043835186,148.11034692787308,157.18679113184947
7.933333333333334,238,42.52093533915022,47.142081477357586,150.52403826389852,153.6495062863705
7.966666666666667,239,39.808602061271344,42.93967305274752,150.70369089141835,154.49721395025227
8.0,240,38.232697617438774,34.843732279102674,146.75324849585908,155.9866978560566
8.033333333333333,241,38.281897459054136,34.39774847748313,144.97944551325782,154.7021775864638
8.066666666666666,242,42.0673117440329,37.98010900983924,141.46240763591172,154.31493679004228
8.1,243,41.01706646321703,42.12285296468544,137.1003785442745,146.98372750416723
8.133333333333333,244,36.90409979854014,39.534330289815344,137.34524127113386,146.88147364339173
8.166666666666666,245,37.860622189084125,38.4973056744904,137.46566049494436,146.54365297577684
8.2,246,29.01190954668611,38.353165799682735,145.01504371363418,148.66541584715938
8.233333333333333,247,32.27637815891006,42.47285400129195,150.92128029723605,150.47527091374855
8.266666666666667,248,35.033000433530766,32.235496147394976,133.81399549919723,161.34207152988503
8.3,249,42.05663890490799,29.72816281959026,133.10603995174594,154.8452668162344
8.333333333333334,250,43.271754641144945,35.842198317952096,137.40530140307982,156.56157023665298
8.366666666666667,251,40.10178296153881,43.22786319152403,139.74538280464964,152.96189762189329
8.4,252,44.63487942751283,46.1981304418063,139.62122499518253,153.3810048001551
8.433333333333334,253,44.214405970236896,44.317998495181186,138.10842965765642,153.58132992150206
8.466666666666667,254,45.68364249951362,42.72565964686106,137.56619067643098,150.65667523183575
8.5,255,47.14103427417607,49.806058523262664,137.67871739027694,145.02105419085544
8.533333333333333,256,48.29808100726698,37.30275387573993,137.16854791220936,145.29298664550228
8.566666666666666,257,46.94200169889815,34.42341045089088,141.01635726890115,143.50932392513903
8.6,258,45.969952307137426,34.56591053790182,141.53667547711933,144.3542316792701
8.633333333333333,259,49.332342283805865,35.800606578987555,135.5489784459961,140.87939428908427
8.666666666666666,260,47.89217615095868,43.85789072284348,131.63916218419755,119.5275083512818
8.7,261,46.495144316720804,44.589990792417325,136.91160026364227,127.64763104082577
8.733333333333333,262,46.25108234468137,35.309267300060945,136.7875369024414,136.1839859214258
8.766666666666667,263,45.911253147340666,28.813175125199525,138.95339952578,140.99007902366188
8.8,264,45.190121650479895,48.23495079734856,131.46563333868485,113.08360460208955
8.833333333333334,265,44.32037450077526,56.74674643641378,129.85972670767424,122.70047192666897
8.866666666666667,266,45.170865361386596,78.79831084276609,131.7385382593295,140.32790765386653
8.9,267,47.218377448146924,29.352426696761857,131.34695370101778,135.6695441990145
8.933333333333334,268,48.15532389345578,13.624115705515358,132.5106970599238,151.51001798906594
8.966666666666667,269,50.92875521757433,17.61506416732419,132.4549301785762,153.83250490507194
9.0,270,49.916138640541014,22.953169321393155,121.64684236946185,154.7672719105316
9.033333333333333,271,51.06367241525297,23.709849864065955,117.41585007927655,149.80681665090987
9.066666666666666,272,50.907500044843786,26.39091842083338,107.0018848787765,132.5372078303512
9.1,273,54.36120446665001,26.097138588915136,107.14557496286595,138.27571644692665
9.133333333333333,274,57.31272553382723,28.33240093683054,104.13063894727841,137.54190569867058
9.166666666666666,275,58.147866754716844,37.19266526006341,101.98877467810365,124.77353152438356
9.2,276,61.01762321837331,51.63631701343602,97.95143330336133,125.23639806102628
9.233333333333333,277,63.69690621908868,55.082341742844534,93.94557593165231,125.76789819307695
9.266666666666667,278,64.3670743955258,54.34826767601961,95.38628531153505,145.5935771538375
9.3,279,66.19005954798459,49.3764017240859,93.67579392794477,125.30194033779843
9.333333333333334,280,68.6829507048905,46.07316922616499,91.93719748549613,120.2462652815436
9.366666666666667,281,70.17063215457294,45.09582395561734,91.68363680508169,118.49419689462162
9.4,282,75.86865494324113,54.42072747821603,93.07895599654238,121.1732684403516
9.433333333333334,283,77.6021970051924,55.4894559984187,92.58053387009225,119.59292075925958
9.466666666666667,284,81.37475192932972,61.12131949847807,93.78648184978843,120.13342826024612
9.5,285,91.19558078481845,83.32562609257181,96.58926096551147,132.90036623615342
9.533333333333333,286,92.93751865384392,77.27468037011462,101.83144654062417,127.59186165774251
9.566666666666666,287,94.11054852106862,89.7614631576873,102.44365150130186,139.6476401944591
9.6,288,89.81596215314188,83.15200544041639,97.51122380276816,132.0300063681129
9.633333333333333,289,91.21506531521565,80.21686077944918,100.43873761361073,129.162720505277
9.666666666666666,290,96.35319623234706,85.69304292812899,100.00598376141589,133.91438555186224
9.7,291,97.96194569093247,98.45865787467916,104.3049973122627,145.5887721934645
9.733333333333333,292,100.23984808628359,98.5224760867326,103.77516197950982,146.57789680496188
9.766666666666667,293,100.7156488543973,105.31143373634255,105.33895257999829,151.17629221689901
9.8,294,102.20344903250421,100.37354853558831,112.22439101031318,146.6800922247439
9.833333333333334,295,107.83607967678252,100.29230954631905,116.86484255703624,146.314242265364
9.866666666666667,296,104.97482179131512,89.62197076468323,116.48689846598765,135.69392212676283
9.9,297,105.4616250125676,82.58527125772478,125.69997520922726,129.7992758272302
9.933333333333334,298,104.04075077212555,72.05030400223852,126.63797762307148,125.53701186804923
9.966666666666667,299,95.14912582565857,72.00526494973366,117.8314893907812,125.21567737336201
10.0,300,89.93105358654722,59.67422107359689,113.44654857746112,116.7798411925837
10.033333333333333,301,76.79833082013879,44.42672646087893,103.64417621947022,118.89763957963856
10.066666666666666,302,70.07594440514559,48.10159840219468,98.24668539407317,91.53868932724487
10.1,303,72.495733046009,70.0870581189921,104.02298763378703,116.77957095795855
10.133333333333333,304,73.36602371494365,73.98101294294051,104.28742531154461,123.7543525085405
10.166666666666666,305,74.57449648491223,76.7339161463233,105.29313732674078,126.68551447405594
10.2,306,75.08167871689406,80.73631763787775,103.88074638618397,130.50487102524033
10.233333333333333,307,77.0854060196402,80.1890665108139,108.74412552194092,129.28646930371448
10.266666666666667,308,78.43062284221548,79.2264358853735,111.88774032184794,128.66906824496084
10.3,309,80.14626497947481,78.22543638547437,115.1284987269173,129.0596210351787
10.333333333333334,310,80.84289665600187,80.07273148336532,115.15412721130042,131.87930838800125
10.366666666666667,311,80.5498519146923,79.51315044090519,114.36753249756157,130.98269036723548
10.4,312,80.24837146559406,81.04309979367518,114.84267936970853,132.53252456160615
10.433333333333334,313,79.67898284106181,82.00348240820858,111.10800740183691,134.11831399128116
10.466666666666667,314,79.63556670220896,81.4157185515659,109.65089364928684,133.64124727483406
10.5,315,79.71919832933324,83.88743489620988,109.69970818060278,137.62078780762926
10.533333333333333,316,86.4548396729358,84.12933957023084,116.94564732799014,139.03187232146934
10.566666666666666,317,87.06608739830688,82.83209564104574,116.89535013241816,140.50806313995938
10.6,318,87.30529753544268,81.76744620171412,118.1099359802899,138.6161993988872
10.633333333333333,319,93.37594335169973,81.34522698154352,125.44174777525048,136.66724525528667
10.666666666666666,320,96.91146338964653,84.11110667585169,128.94473906663873,136.91780893571746
10.7,321,102.80959839878035,96.9118033458806,133.75122288935356,149.3875733322566
10.733333333333333,322,105.2723558403627,102.56734434259658,135.57674471969023,151.8832998270508
10.766666666666667,323,107.46241869886703,106.92640485610984,140.39481827404748,156.6711419431699
10.8,324,106.79598356527154,104.27297279881162,139.11859949741486,154.61089038019963
10.833333333333334,325,107.56433030273948,105.02484928888362,139.17109319658684,156.09242155517362
10.866666666666667,326,107.04365136592125,104.69345687113679,138.64450584284538,156.29791188328517
10.9,327,107.55816288777473,104.65219335014443,138.70039324967507,156.6803875599523
10.933333333333334,328,109.80469747708034,103.27629009111347,139.82300897388723,157.21319427592567
10.966666666666667,329,111.5914051496646,102.35469364653639,140.17020372309605,156.82769355942816
11.0,330,111.03581944440057,97.92190806169951,137.62249363512416,150.33589786667395
11.033333333333333,331,110.98724309924162,93.6568361287763,134.72476943673584,144.3818417085653
11.066666666666666,332,110.96074269781495,92.87284721618876,132.69627522210052,143.33549016139636
11.1,333,110.51865868930236,93.03545591397847,133.2846672925139,142.86645068809025
11.133333333333333,334,110.68985640399667,93.17229427520328,133.46359276332694,142.88569588834991
11.166666666666666,335,110.22932495459936,94.0082807950981,134.09482785750248,143.6956118275118
11.2,336,110.14805449584465,95.85402394057942,133.84386259852658,145.54654365652064
11.233333333333333,337,110.19094963939494,96.60389839867818,133.9445835569957,146.08261830774873
11.266666666666667,338,110.0092860227843,97.29111800431203,134.42359329241623,146.43987750637345
